p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,0.8562515801020048,0.309,0.126,0,6,STX10
0,1.0658688981206847,0.304,0.121,0,6,CSGALNACT2
0,1.1495546508885972,0.272,0.09,0,6,SLC25A24
0,0.8535717962276673,0.334,0.152,0,6,NBN
0,1.2669420127644473,0.252,0.07,0,6,TFE3
0,0.660412310998465,0.355,0.173,0,6,KIAA0368
0,1.4906220242084451,0.252,0.07,0,6,SRGAP2C
0,0.7949266696706762,0.311,0.129,0,6,SPATS2L
0,0.5953118349572024,0.33,0.149,0,6,KIAA0100
0,1.1566425266668294,0.268,0.087,0,6,AGPAT3
0,1.4178481100138511,0.252,0.071,0,6,UBE2R2
0,0.6203375245205611,0.359,0.178,0,6,ZMIZ2
0,0.9398334731019279,0.288,0.107,0,6,GCH1
0,0.8118170334720698,0.3,0.119,0,6,DYNC1LI1
0,0.877994565573031,0.291,0.11,0,6,SAMD8
0,0.8042852816230517,0.327,0.147,0,6,MTSS1
0,0.999195380100362,0.265,0.085,0,6,FAM105A
0,0.6573091607858921,0.32,0.141,0,6,SCNM1
0,0.6296553190742891,0.314,0.135,0,6,GBAS
0,1.0185145403312268,0.279,0.101,0,6,ALAS1
0,1.3134247173622182,0.263,0.085,0,6,MAP2K1
0,1.283491195856664,0.254,0.076,0,6,AMZ2P1
0,1.1204599181418506,0.277,0.1,0,6,MAPK6
0,0.5276338980581867,0.334,0.157,0,6,GRHPR
0,0.9744286307373898,0.268,0.091,0,6,ENTPD6
0,0.7487375855817182,0.318,0.142,0,6,UBXN2B
0,1.2492695465707806,0.261,0.085,0,6,ME2
0,0.672265774648737,0.288,0.112,0,6,SLC50A1
0,0.8304365917852687,0.279,0.104,0,6,TRIM5
0,0.7270473084971514,0.316,0.141,0,6,RNPEPL1
0,0.6830268832473894,0.3,0.125,0,6,PYGB
0,0.6803645443695875,0.318,0.144,0,6,DESI1
0,0.8681846379358721,0.288,0.114,0,6,TMEM131
0,0.6772758347846851,0.302,0.128,0,6,RCC2
0,0.8804446790129671,0.261,0.088,0,6,SMIM14
0,0.7790659310764373,0.286,0.113,0,6,HTATIP2
0,0.8847838463147786,0.277,0.105,0,6,SP1
0,1.2150758004776976,0.263,0.091,0,6,MPHOSPH6
0,0.9359834907523688,0.265,0.093,0,6,HDGF
0,0.7821662642163879,0.3,0.128,0,6,ARL4A
0,0.6893304002417922,0.311,0.139,0,6,SDF2L1
0,0.6226050235172242,0.284,0.113,0,6,ADAM28
0,0.8124274058246866,0.291,0.12,0,6,SNAP29
0,0.5157194240114754,0.304,0.133,0,6,CTBS
0,0.6386592131131227,0.311,0.141,0,6,WDFY1
0,1.0270131285615893,0.268,0.098,0,6,UHRF1BP1L
0,0.728239153993935,0.293,0.123,0,6,DLGAP4
0,0.5053195875889687,0.309,0.139,0,6,SGTA
0,1.040085200600039,0.261,0.092,0,6,VCL
0,0.9588804306339883,0.27,0.101,0,6,UCHL3
0,0.989293874176554,0.256,0.087,0,6,CASP9
0,0.602198281212609,0.325,0.156,0,6,RABGEF1
0,0.9215872508346692,0.27,0.101,0,6,TREX1
0,0.5066686089110125,0.3,0.131,0,6,TBC1D17
0,0.6228747469361207,0.297,0.128,0,6,LLPH
0,0.6738059231084168,0.3,0.131,0,6,RASA4B
0,1.019685760872884,0.259,0.091,0,6,ATP8B4
0,0.8169161064099825,0.275,0.108,0,6,MRPL14
0,1.312925352245379,0.263,0.096,0,6,DNAJC13
0,0.5586059330097415,0.3,0.133,0,6,ATP2C1
0,0.638635638645046,0.288,0.121,0,6,PCYT1A
0,0.8460388871101162,0.27,0.104,0,6,ZFYVE26
0,0.7762866090444788,0.27,0.104,0,6,TRMT1
0,0.6857049362355718,0.281,0.115,0,6,BTF3L4P2
0,0.8536735575734213,0.279,0.113,0,6,TMEM189
0,0.9674685860255805,0.265,0.099,0,6,DUSP23
0,1.153018462032962,0.259,0.093,0,6,USF1
0,0.6677341768800071,0.295,0.129,0,6,PARL
0,0.7389430762208531,0.272,0.107,0,6,PEPD
0,0.7700832442224804,0.291,0.126,0,6,EDEM2
0,0.7301490824915711,0.302,0.137,0,6,VPS8
0,0.7471080825645506,0.286,0.121,0,6,RHEBP1
0,0.8199388607002585,0.268,0.104,0,6,GPR137B
0,0.8811875574488608,0.263,0.099,0,6,TIMM8B
0,1.5702430755107812,0.254,0.09,0,6,RP11-206L10.3
0,0.6061709843711718,0.295,0.131,0,6,SPTLC1
0,1.0334652441498453,0.279,0.116,0,6,MBD2
0,0.7438916098007796,0.256,0.093,0,6,MIR142
0,0.6380045184725454,0.293,0.13,0,6,XPNPEP1
0,0.8776593197085515,0.279,0.117,0,6,IFFO1
0,0.8148567097190246,0.259,0.097,0,6,PRDX4
0,1.1123632474133487,0.259,0.097,0,6,ADPGK-AS1
0,0.8683632216335188,0.263,0.102,0,6,KCNN4
0,0.7992784299469641,0.279,0.118,0,6,TEP1
0,0.507831333795491,0.288,0.127,0,6,CTDSP2
0,0.7109893385257617,0.259,0.099,0,6,HSD17B12
0,0.7206377484331163,0.277,0.118,0,6,PARP12
0,0.6631444012894306,0.277,0.119,0,6,HUS1
0,0.814999069778939,0.259,0.101,0,6,TMEM205
0,0.7303579651457783,0.279,0.122,0,6,SLC23A2
0,0.7455681662353506,0.275,0.118,0,6,ACOX1
0,0.7290928575711549,0.252,0.095,0,6,SH3BP5
0,0.9282741539213419,0.252,0.095,0,6,DENND1B
0,0.7996174486716057,0.263,0.107,0,6,PSMB5
0,0.6384453240458544,0.254,0.099,0,6,FBXL15
0,0.9230240920670186,0.254,0.099,0,6,DUSP22
0,0.7343639118254263,0.275,0.122,0,6,NFKB2
0,0.7655148142476333,0.261,0.108,0,6,SEH1L
0,0.6563200541316068,0.277,0.125,0,6,KHSRP
0,0.8111474434195711,0.259,0.108,0,6,C16orf62
0,0.7072410051831479,0.259,0.109,0,6,MED8
2.220446049250313e-16,0.5513363329592134,0.952,0.572,8.124612094206896e-12,6,GABARAP
2.220446049250313e-16,0.5248271260424355,0.648,0.332,8.124612094206896e-12,6,NME1-NME2
2.220446049250313e-16,0.4352306662707661,0.632,0.332,8.124612094206896e-12,6,NFE2L2
2.220446049250313e-16,0.3991158537223917,0.686,0.399,8.124612094206896e-12,6,NBPF14
2.220446049250313e-16,0.4668492796249297,0.563,0.31,8.124612094206896e-12,6,ZFC3H1
2.220446049250313e-16,0.5297016874329296,0.577,0.349,8.124612094206896e-12,6,TUBA1C
2.220446049250313e-16,0.4700298142954976,0.474,0.247,8.124612094206896e-12,6,TMEM33
2.220446049250313e-16,0.5097178407139076,0.396,0.196,8.124612094206896e-12,6,TBK1
2.220446049250313e-16,0.5283418699389146,0.384,0.185,8.124612094206896e-12,6,NDUFS6
2.220446049250313e-16,0.5660831354068893,0.364,0.176,8.124612094206896e-12,6,USB1
2.220446049250313e-16,0.34951255178023255,0.348,0.16,8.124612094206896e-12,6,AAED1
2.220446049250313e-16,0.5333008180348182,0.348,0.169,8.124612094206896e-12,6,MYO5A
2.220446049250313e-16,0.4690303689652935,0.348,0.17,8.124612094206896e-12,6,SLC39A9
2.220446049250313e-16,0.5686864347360455,0.311,0.14,8.124612094206896e-12,6,MRPL28
2.220446049250313e-16,0.6938620108022879,0.304,0.14,8.124612094206896e-12,6,SLIRP
2.220446049250313e-16,0.7381830673642821,0.272,0.119,8.124612094206896e-12,6,TMEM208
2.220446049250313e-16,0.5987311259721954,0.275,0.123,8.124612094206896e-12,6,KIDINS220
2.220446049250313e-16,0.6286778084116522,0.261,0.113,8.124612094206896e-12,6,GMFB
4.440892098500626e-16,0.4841080183601736,0.691,0.382,1.624922418841379e-11,6,ATP1B3
4.440892098500626e-16,0.5009912113709083,0.59,0.309,1.624922418841379e-11,6,AOAH
4.440892098500626e-16,0.4622040662503967,0.556,0.291,1.624922418841379e-11,6,C1orf43
4.440892098500626e-16,0.4974638699986049,0.487,0.247,1.624922418841379e-11,6,DYNLRB1
4.440892098500626e-16,0.5184247055311468,0.309,0.138,1.624922418841379e-11,6,CUEDC2
4.440892098500626e-16,0.56557000737794,0.3,0.137,1.624922418841379e-11,6,MR1
4.440892098500626e-16,0.6425214360950852,0.295,0.133,1.624922418841379e-11,6,LSM10
4.440892098500626e-16,0.5043856817118249,0.275,0.123,1.624922418841379e-11,6,PNPT1
6.661338147750939e-16,0.43089773108109286,0.632,0.354,2.4373836282620687e-11,6,EIF4G1
6.661338147750939e-16,0.56990862839192,0.54,0.313,2.4373836282620687e-11,6,NUP214
6.661338147750939e-16,0.4441196608968203,0.476,0.253,2.4373836282620687e-11,6,MTDH
6.661338147750939e-16,0.5945953571147314,0.279,0.126,2.4373836282620687e-11,6,UBE2Z
8.881784197001252e-16,0.5276210945972535,0.648,0.34,3.249844837682758e-11,6,COX6B1
8.881784197001252e-16,0.6437336918380228,0.355,0.184,3.249844837682758e-11,6,ITPR2
8.881784197001252e-16,0.5662196028438123,0.268,0.119,3.249844837682758e-11,6,WIPI2
1.1102230246251565e-15,0.4401966607374592,0.62,0.351,4.062306047103448e-11,6,ACAP2
1.1102230246251565e-15,0.500670057009427,0.515,0.264,4.062306047103448e-11,6,NDUFB2
1.1102230246251565e-15,0.6744837334921274,0.371,0.199,4.062306047103448e-11,6,RBMS1
1.1102230246251565e-15,0.651079569197074,0.286,0.13,4.062306047103448e-11,6,NAA20
1.3322676295501878e-15,0.4832211762579376,0.323,0.155,4.8747672565241373e-11,6,AKAP2
1.3322676295501878e-15,0.49701890558312634,0.293,0.133,4.8747672565241373e-11,6,THAP9-AS1
1.3322676295501878e-15,0.6397613484847811,0.265,0.118,4.8747672565241373e-11,6,CLASRP
1.5543122344752192e-15,0.49338200049745695,0.787,0.453,5.687228465944827e-11,6,TPM4
1.5543122344752192e-15,0.4292433395340004,0.352,0.176,5.687228465944827e-11,6,RLIM
1.7763568394002505e-15,0.4276270950686355,0.451,0.231,6.499689675365516e-11,6,HK1
1.9984014443252818e-15,0.5507796190492782,0.435,0.218,7.312150884786206e-11,6,USMG5
1.9984014443252818e-15,0.4550907373152839,0.428,0.215,7.312150884786206e-11,6,FAM32A
2.220446049250313e-15,0.49237686578395046,0.453,0.233,8.124612094206896e-11,6,ACTR1A
2.220446049250313e-15,0.3339252042111737,0.362,0.182,8.124612094206896e-11,6,TAOK1
2.886579864025407e-15,0.4874649507939527,0.407,0.211,1.0561995722468964e-10,6,DEDD
3.1086244689504383e-15,0.5376877487894649,0.4,0.207,1.1374456931889654e-10,6,NFYC
3.3306690738754696e-15,0.5938442865080312,0.314,0.152,1.2186918141310343e-10,6,PISD
3.3306690738754696e-15,0.6955695103494309,0.252,0.11,1.2186918141310343e-10,6,COASY
3.552713678800501e-15,0.37898654660203185,0.59,0.351,1.2999379350731033e-10,6,PPP1R18
3.774758283725532e-15,0.39356535237503465,0.652,0.361,1.3811840560151722e-10,6,TM9SF2
3.9968028886505635e-15,0.44028833283433355,0.394,0.196,1.4624301769572412e-10,6,EFTUD2
4.6629367034256575e-15,0.4277549061174123,0.751,0.456,1.706168539783448e-10,6,PARP14
4.6629367034256575e-15,0.5412425713333805,0.355,0.172,1.706168539783448e-10,6,COX17
5.10702591327572e-15,0.3613456633120294,0.442,0.24,1.868660781667586e-10,6,SPEN
5.3290705182007514e-15,0.3865380470222688,0.446,0.245,1.949906902609655e-10,6,MAP3K2
5.3290705182007514e-15,0.5941261708555922,0.261,0.116,1.949906902609655e-10,6,CALHM2
5.773159728050814e-15,0.4673644601601633,0.799,0.458,2.1123991444937928e-10,6,RNASEK-C17orf49
5.773159728050814e-15,0.3421814363391962,0.714,0.447,2.1123991444937928e-10,6,NBPF1
5.773159728050814e-15,0.6716884791719712,0.293,0.138,2.1123991444937928e-10,6,LSMD1
5.773159728050814e-15,0.7113975721044954,0.288,0.134,2.1123991444937928e-10,6,NME1
5.995204332975845e-15,0.401099365183472,0.737,0.401,2.1936452654358618e-10,6,RBPJ
5.995204332975845e-15,0.41924133318124635,0.432,0.218,2.1936452654358618e-10,6,PSMC3
5.995204332975845e-15,0.4589129456008574,0.396,0.2,2.1936452654358618e-10,6,EMC3
6.439293542825908e-15,0.5732990990699058,0.323,0.157,2.3561375073199997e-10,6,NUP93
7.105427357601002e-15,0.4462647118355214,0.664,0.368,2.5998758701462066e-10,6,MVP
1.021405182655144e-14,0.5132402960818239,0.432,0.222,3.737321563335172e-10,6,OSTC
1.2656542480726785e-14,0.551659711638433,0.366,0.186,4.6310288936979305e-10,6,TFG
1.2878587085651816e-14,0.43178978478115565,0.419,0.221,4.712275014639999e-10,6,IFNAR2
1.3988810110276972e-14,0.5549395500844407,0.275,0.127,5.118505619350344e-10,6,TXNRD1
1.4210854715202004e-14,0.48621110148021895,0.444,0.235,5.199751740292413e-10,6,SNX14
1.4654943925052066e-14,0.3907320514008844,0.362,0.186,5.362243982176551e-10,6,XIAP
1.5765166949677223e-14,0.42776172113169825,0.439,0.235,5.768474586886896e-10,6,EIF2AK2
1.6431300764452317e-14,0.5668020442002859,0.343,0.169,6.012212949713103e-10,6,NDUFB5
1.6653345369377348e-14,0.4540228575742997,0.382,0.188,6.093459070655172e-10,6,YIPF3
1.9095836023552692e-14,0.5749030916465212,0.27,0.125,6.98716640101793e-10,6,PNPLA2
1.9317880628477724e-14,0.2533734282637161,0.648,0.333,7.068412521959999e-10,6,PILRB
2.020605904817785e-14,0.4453133268931426,0.444,0.225,7.393397005728275e-10,6,RPS27L
2.1538326677728037e-14,0.5077961317044377,0.279,0.128,7.880873731380689e-10,6,PQLC3
2.2426505097428162e-14,0.43805555809623653,0.259,0.116,8.205858215148965e-10,6,NME7
2.3092638912203256e-14,0.6683960700215685,0.311,0.155,8.449596577975171e-10,6,SDC4
2.353672812205332e-14,0.5132607338985433,0.398,0.207,8.612088819859309e-10,6,TXNL1
2.398081733190338e-14,0.5423135240706066,0.327,0.161,8.774581061743447e-10,6,NSMAF
2.5757174171303632e-14,0.44375043115754115,0.407,0.204,9.424550029279999e-10,6,SLC25A39
2.9976021664879227e-14,0.4594377549439823,0.753,0.433,1.096822632717931e-9,6,FAM49B
3.175237850427948e-14,0.29432939054390406,0.6,0.334,1.161819529471586e-9,6,RASSF3
3.175237850427948e-14,0.5994178982695471,0.252,0.115,1.161819529471586e-9,6,MRPL24
3.752553823233029e-14,0.5815453698508519,0.364,0.186,1.3730594439209654e-9,6,MAN2C1
3.8413716652030416e-14,0.42669980863956314,0.387,0.194,1.405557892297793e-9,6,RBM42
3.930189507173054e-14,0.41373789094731195,0.522,0.28,1.4380563406746205e-9,6,DNAJC7
4.1744385725905886e-14,0.3541482307775512,0.565,0.316,1.5274270737108964e-9,6,AFF4
4.574118861455645e-14,0.6132247124212424,0.27,0.132,1.6736700914066205e-9,6,HIATL1
4.796163466380676e-14,0.5975044221137542,0.279,0.133,1.7549162123486894e-9,6,CALU
4.8183679268731794e-14,0.39095381293516984,0.366,0.188,1.7630408244428963e-9,6,KIAA0141
5.0182080713057076e-14,0.4051820114993714,0.398,0.207,1.8361623332907584e-9,6,HNRNPH2
5.0182080713057076e-14,0.4266994200587181,0.295,0.139,1.8361623332907584e-9,6,PIGS
5.3290705182007514e-14,0.4644125523010201,0.412,0.209,1.949906902609655e-9,6,FIS1
5.5067062021407764e-14,0.6471209200325087,0.323,0.164,2.01490379936331e-9,6,AC005154.6
6.017408793468348e-14,0.4158907498615043,0.318,0.159,2.2017698775300687e-9,6,RNF122
6.505906924303417e-14,0.4218980963010359,0.558,0.297,2.3805113436026204e-9,6,NDUFS7
7.172040739078511e-14,0.3838899195909292,0.558,0.313,2.6242497064288273e-9,6,MAPRE1
7.260858581048524e-14,0.47307066164694833,0.38,0.196,2.656748154805655e-9,6,SPIDR
7.37188088351104e-14,0.5775005534706822,0.256,0.118,2.6973712152766893e-9,6,G6PD
7.771561172376096e-14,0.4224403625712524,0.577,0.34,2.8436142329724134e-9,6,CBWD6
8.060219158778636e-14,0.3733981222886617,0.318,0.152,2.949234190197103e-9,6,TIMMDC1
8.415490526658687e-14,0.5925434702971435,0.295,0.14,3.0792279837044134e-9,6,C19orf70
8.526512829121202e-14,0.4310970378797794,0.373,0.184,3.119851044175448e-9,6,PHPT1
8.548717289613705e-14,0.279245610134368,0.423,0.22,3.1279756562696548e-9,6,VPS41
8.570921750106208e-14,0.3846830144983266,0.394,0.204,3.1361002683638617e-9,6,TMOD3
9.459100169806334e-14,0.5481579357113344,0.405,0.213,3.4610847521321375e-9,6,ARRDC1
1.056932319443149e-13,0.3823513452435186,0.279,0.132,3.867315356842482e-9,6,BRAT1
1.0746958878371515e-13,0.47050480676879214,0.387,0.196,3.9323122535961375e-9,6,SNHG15
1.1124434706744069e-13,0.46677152468498145,0.355,0.18,4.070430659197655e-9,6,PSMD1
1.127986593019159e-13,0.4701252443031121,0.627,0.356,4.127302943857103e-9,6,AC040977.1
1.170175067954915e-13,0.42506730059862985,0.387,0.2,4.281670573647034e-9,6,GTF2F1
1.2168044349891716e-13,0.6706785164926456,0.291,0.143,4.452287427625379e-9,6,ZFAND2A
1.2234657731369225e-13,0.38736102182238885,0.565,0.316,4.4766612639079995e-9,6,SNX1
1.318944953254686e-13,0.44947908897592104,0.686,0.372,4.826019583958896e-9,6,COX5B
1.354472090042691e-13,0.543476546531154,0.352,0.179,4.956013377466206e-9,6,MRPL18
1.5054624213917123e-13,0.46635128389013425,0.703,0.379,5.508486999872275e-9,6,COX6A1
1.5543122344752192e-13,0.4428292666075281,0.375,0.192,5.687228465944827e-9,6,PPP1R11
1.6231460620019789e-13,0.39176046751354743,0.542,0.282,5.939091440865241e-9,6,ERGIC3
1.6986412276764895e-13,0.3719844538067284,0.364,0.179,6.215328252068275e-9,6,LSM12P1
1.7408297026122455e-13,0.4205890516760099,0.346,0.171,6.369695881858206e-9,6,C7orf50
1.765254609153999e-13,0.44186583144106234,0.49,0.269,6.459066614894482e-9,6,OAS2
1.9051427102567686e-13,0.4800006881717093,0.432,0.225,6.970917176829516e-9,6,ANAPC11
1.9895196601282805e-13,0.2695742067990632,0.458,0.248,7.2796524364093784e-9,6,TRIP12
2.0472512574087887e-13,0.33887451388035983,0.426,0.218,7.490892350858758e-9,6,NEU1
2.1271873151818e-13,0.43955668731925035,0.373,0.192,7.783378386250206e-9,6,GGA1
2.2359891715950653e-13,0.6979227182783792,0.297,0.154,8.181484378866344e-9,6,MEMO1
2.2515322939398175e-13,0.34380853839894865,0.533,0.321,8.238356663525792e-9,6,TACC1
2.3425705819590803e-13,0.4453790537149324,0.416,0.214,8.571465759388275e-9,6,TMEM179B
2.4558133304708463e-13,0.4178528650516018,0.54,0.303,8.985820976192826e-9,6,SLX1A
2.495781359357352e-13,0.41353685564672354,0.339,0.176,9.13206399388855e-9,6,FAM21C
